Timestamp,Sweep_ID,Freq(Hz),Imp_AVG(Ohm),Fase_AVG(°),Real_AVG(Ohm),Imag_AVG(Ohm),Mag_AVG
2026-09-25 09:01:17.458,1,82000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.561,1,83000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.561,1,84000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.561,1,85000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.561,1,86000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.562,1,87000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.672,1,88000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.672,1,89000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.672,1,90000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.673,1,91000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.673,1,92000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.673,1,93000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.788,1,94000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.788,1,95000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.789,1,96000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.789,1,97000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.789,1,98000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.789,1,99000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:17.905,1,100000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.252,2,10000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.253,2,11000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.253,2,12000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.253,2,13000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.253,2,14000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.356,2,15000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.356,2,16000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.356,2,17000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.356,2,18000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.467,2,19000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.468,2,20000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.468,2,21000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.468,2,22000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.469,2,23000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.583,2,24000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.584,2,25000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.584,2,26000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.584,2,27000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.585,2,28000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.585,2,29000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.683,2,30000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.684,2,31000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.684,2,32000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.684,2,33000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.795,2,34000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.796,2,35000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.796,2,36000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.796,2,37000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.796,2,38000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.797,2,39000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.907,2,40000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.908,2,41000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.908,2,42000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.908,2,43000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.908,2,44000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:28.909,2,45000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.018,2,46000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.018,2,47000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.018,2,48000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.019,2,49000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.019,2,50000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.133,2,51000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.133,2,52000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.133,2,53000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.134,2,54000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.134,2,55000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.134,2,56000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.233,2,57000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.234,2,58000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.234,2,59000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.234,2,60000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.234,2,61000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.346,2,62000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.346,2,63000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.346,2,64000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.346,2,65000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.346,2,66000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.347,2,67000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.446,2,68000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.447,2,69000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.447,2,70000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.447,2,71000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.447,2,72000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.448,2,73000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.562,2,74000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.562,2,75000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.562,2,76000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.562,2,77000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.563,2,78000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.563,2,79000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.672,2,80000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.673,2,81000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.673,2,82000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.673,2,83000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.673,2,84000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.674,2,85000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.779,2,86000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.779,2,87000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.779,2,88000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.779,2,89000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.779,2,90000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.886,2,91000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.886,2,92000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.886,2,93000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.886,2,94000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.886,2,95000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.887,2,96000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.996,2,97000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.996,2,98000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.997,2,99000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:29.997,2,100000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.359,3,10000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.359,3,11000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.360,3,12000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.474,3,13000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.475,3,14000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.475,3,15000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.475,3,16000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.585,3,17000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.585,3,18000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.585,3,19000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.585,3,20000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.586,3,21000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.691,3,22000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.691,3,23000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.692,3,24000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.692,3,25000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.692,3,26000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.801,3,27000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.802,3,28000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.802,3,29000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.802,3,30000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.802,3,31000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.803,3,32000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.911,3,33000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.911,3,34000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.912,3,35000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.912,3,36000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:40.912,3,37000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.019,3,38000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.019,3,39000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.020,3,40000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.020,3,41000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.020,3,42000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.129,3,43000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.129,3,44000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.130,3,45000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.130,3,46000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.130,3,47000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.130,3,48000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.228,3,49000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.229,3,50000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.229,3,51000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.230,3,52000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.230,3,53000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.340,3,54000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.341,3,55000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.341,3,56000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.341,3,57000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.341,3,58000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.342,3,59000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.451,3,60000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.451,3,61000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.451,3,62000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.451,3,63000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.451,3,64000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.452,3,65000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.561,3,66000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.562,3,67000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.562,3,68000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.562,3,69000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.562,3,70000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.683,3,71000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.684,3,72000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.684,3,73000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.684,3,74000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.684,3,75000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.684,3,76000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.685,3,77000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.801,3,78000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.801,3,79000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.801,3,80000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.802,3,81000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.802,3,82000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.802,3,83000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.909,3,84000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.910,3,85000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.910,3,86000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.910,3,87000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.910,3,88000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:41.911,3,89000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.011,3,90000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.012,3,91000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.012,3,92000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.012,3,93000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.012,3,94000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.122,3,95000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.122,3,96000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.122,3,97000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.123,3,98000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.123,3,99000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:42.123,3,100000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.509,4,10000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.509,4,11000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.623,4,12000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.623,4,13000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.624,4,14000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.624,4,15000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.624,4,16000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.735,4,17000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.735,4,18000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.735,4,19000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.735,4,20000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.736,4,21000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.845,4,22000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.845,4,23000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.845,4,24000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.846,4,25000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.846,4,26000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.956,4,27000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.956,4,28000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.956,4,29000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.957,4,30000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:52.957,4,31000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.061,4,32000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.061,4,33000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.062,4,34000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.062,4,35000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.062,4,36000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.062,4,37000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.172,4,38000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.172,4,39000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.173,4,40000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.173,4,41000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.173,4,42000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.282,4,43000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.283,4,44000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.283,4,45000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.284,4,46000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.284,4,47000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.284,4,48000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.386,4,49000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.386,4,50000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.387,4,51000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.387,4,52000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.387,4,53000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.494,4,54000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.495,4,55000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.495,4,56000,4618.0,0.0,4618.0,0.0,4618.0
2026-09-25 09:01:53.495,4,57000,4618.0,0.0,4618.0,0.0,4618.0
