Timestamp,Freq(Hz),Imp_AVG(Ohm),Fase_AVG(°),Real_AVG(Ohm),Imag_AVG(Ohm),Mag_AVG
2026-05-19 14:24:52.596,31250,43.346,-64.132202147052,18.911,-39.002,6132.743
2026-05-19 14:24:52.707,31500,43.346,-64.132202147052,18.911,-39.002,6132.743
2026-05-19 14:24:52.707,31750,43.531,-63.38405517574,19.503,-38.909,6106.87
2026-05-19 14:24:52.819,32000,45.088,-62.358757660041,20.913,-39.943,5897.853
2026-05-19 14:24:52.819,32250,45.681,-62.594255873503,21.026,-40.554,5819.217
2026-05-19 14:24:52.930,32500,46.269,-60.093303711403,23.069,-40.108,5745.191
2026-05-19 14:24:52.930,32750,46.269,-60.093303711403,23.069,-40.108,5745.191
2026-05-19 14:24:53.040,33000,46.269,-60.093303711403,23.069,-40.108,5745.191
2026-05-19 14:24:53.041,33250,46.781,-57.532088690624,25.113,-39.469,5682.385
2026-05-19 14:24:53.152,33500,46.781,-57.532088690624,25.113,-39.469,5682.385
2026-05-19 14:24:53.153,33750,46.781,-57.532088690624,25.113,-39.469,5682.385
2026-05-19 14:24:53.153,34000,47.212,-54.878883692718,27.161,-38.617,5630.485
2026-05-19 14:24:53.265,34250,49.415,-55.344857481475,28.099,-40.649,5379.444
2026-05-19 14:24:53.265,34500,49.415,-55.344857481475,28.099,-40.649,5379.444
2026-05-19 14:24:53.377,34750,49.789,-52.609535703947,30.234,-39.559,5339.018
2026-05-19 14:24:53.378,35000,49.789,-52.609535703947,30.234,-39.559,5339.018
2026-05-19 14:24:53.487,35250,49.789,-52.609535703947,30.234,-39.559,5339.018
2026-05-19 14:24:53.488,35500,50.043,-49.967871920273,32.189,-38.317,5311.955
2026-05-19 14:24:53.488,35750,50.84,-50.04714249241,32.645,-38.974,5231.274
2026-05-19 14:24:53.597,36000,52.432,-50.205683636686,33.558,-40.286,5069.911
2026-05-19 14:24:53.597,36250,52.606,-47.325051858019,35.658,-38.677,5053.16
2026-05-19 14:24:53.707,36500,52.606,-47.325051858019,35.658,-38.677,5053.16
2026-05-19 14:24:53.708,36750,52.606,-47.325051858019,35.658,-38.677,5053.16
2026-05-19 14:24:53.818,37000,52.611,-42.822243692612,38.589,-35.761,5052.649
2026-05-19 14:24:53.818,37250,53.527,-42.784307847197,39.285,-36.357,4969.046
2026-05-19 14:24:53.819,37500,55.359,-42.708436156368,40.679,-37.548,4801.84
2026-05-19 14:24:53.930,37750,55.359,-42.708436156368,40.679,-37.548,4801.84
2026-05-19 14:24:53.931,38000,55.156,-39.582773831534,42.509,-35.145,4819.526
2026-05-19 14:24:54.043,38250,55.156,-39.582773831534,42.509,-35.145,4819.526
2026-05-19 14:24:54.043,38500,55.156,-39.582773831534,42.509,-35.145,4819.526
2026-05-19 14:24:54.044,38750,57.896,-36.003370127391,46.837,-34.033,4591.487
2026-05-19 14:24:54.154,39000,57.896,-36.003370127391,46.837,-34.033,4591.487
2026-05-19 14:24:54.154,39250,57.896,-36.003370127391,46.837,-34.033,4591.487
2026-05-19 14:24:54.155,39500,57.896,-36.003370127391,46.837,-34.033,4591.487
2026-05-19 14:24:54.271,39750,57.323,-32.938897081218,48.108,-31.169,4637.368
2026-05-19 14:24:54.271,40000,60.684,-32.22008329163,51.339,-32.355,4380.519
2026-05-19 14:24:54.382,40250,60.684,-32.22008329163,51.339,-32.355,4380.519
2026-05-19 14:24:54.383,40500,60.684,-32.22008329163,51.339,-32.355,4380.519
2026-05-19 14:24:54.383,40750,60.684,-32.22008329163,51.339,-32.355,4380.519
2026-05-19 14:24:54.493,41000,59.744,-28.764519277142,52.372,-28.749,4449.44
2026-05-19 14:24:54.494,41250,61.49,-28.275954963153,54.155,-29.122,4324.857
2026-05-19 14:24:54.494,41500,62.363,-28.031672806158,55.047,-29.308,4262.566
2026-05-19 14:24:54.606,41750,61.196,-24.812922581771,55.547,-25.681,4343.838
2026-05-19 14:24:54.607,42000,61.196,-24.812922581771,55.547,-25.681,4343.838
2026-05-19 14:24:54.717,42250,61.196,-24.812922581771,55.547,-25.681,4343.838
2026-05-19 14:24:54.718,42500,64.809,-23.564336401861,59.404,-25.909,4101.722
2026-05-19 14:24:54.718,42750,64.809,-23.564336401861,59.404,-25.909,4101.722
2026-05-19 14:24:54.829,43000,64.809,-23.564336401861,59.404,-25.909,4101.722
2026-05-19 14:24:54.829,43250,63.318,-20.425026869974,59.337,-22.097,4198.29
2026-05-19 14:24:54.829,43500,63.318,-20.425026869974,59.337,-22.097,4198.29
2026-05-19 14:24:54.941,43750,67.117,-18.842533874968,63.521,-21.677,3960.624
2026-05-19 14:24:54.943,44000,67.117,-18.842533874968,63.521,-21.677,3960.624
2026-05-19 14:24:54.943,44250,67.117,-18.842533874968,63.521,-21.677,3960.624
2026-05-19 14:24:55.056,44500,67.117,-18.842533874968,63.521,-21.677,3960.624
2026-05-19 14:24:55.057,44750,65.131,-15.577246268096,62.739,-17.49,4081.427
2026-05-19 14:24:55.057,45000,68.843,-13.718148915148,66.879,-16.326,3861.35
2026-05-19 14:24:55.167,45250,68.843,-13.718148915148,66.879,-16.326,3861.35
2026-05-19 14:24:55.167,45500,68.843,-13.718148915148,66.879,-16.326,3861.35
2026-05-19 14:24:55.167,45750,68.843,-13.718148915148,66.879,-16.326,3861.35
2026-05-19 14:24:55.279,46000,70.133,-13.058853328136,68.317,-15.816,3792.852
2026-05-19 14:24:55.279,46250,69.53,-8.091137873153,68.838,-9.786,3823.201
2026-05-19 14:24:55.279,46500,69.53,-8.091137873153,68.838,-9.786,3823.201
2026-05-19 14:24:55.390,46750,69.53,-8.091137873153,68.838,-9.786,3823.201
2026-05-19 14:24:55.391,47000,69.53,-8.091137873153,68.838,-9.786,3823.201
2026-05-19 14:24:55.391,47250,72.056,-6.502625527113,71.583,-8.124,3691.492
2026-05-19 14:24:55.501,47500,73.319,-5.708369354093,72.955,-7.293,3625.638
2026-05-19 14:24:55.501,47750,73.319,-5.708369354093,72.955,-7.293,3625.638
2026-05-19 14:24:55.502,48000,73.319,-5.708369354093,72.955,-7.293,3625.638
2026-05-19 14:24:55.611,48250,73.319,-5.708369354093,72.955,-7.293,3625.638
2026-05-19 14:24:55.612,48500,73.454,0.0,73.454,0.0,3618.973
2026-05-19 14:24:55.722,48750,73.454,0.0,73.454,0.0,3618.973
2026-05-19 14:24:55.723,49000,73.454,0.0,73.454,0.0,3618.973
2026-05-19 14:24:55.723,49250,73.454,0.0,73.454,0.0,3618.973
2026-05-19 14:24:55.833,49500,74.742,1.033578864306,74.705,1.394,3558.661
2026-05-19 14:24:55.834,49750,77.319,3.100736592919,77.206,4.182,3438.037
2026-05-19 14:24:55.834,50000,77.319,3.100736592919,77.206,4.182,3438.037
2026-05-19 14:24:55.835,50250,77.319,3.100736592919,77.206,4.182,3438.037
2026-05-19 14:24:55.946,50500,77.319,3.100736592919,77.206,4.182,3438.037
2026-05-19 14:24:55.946,50750,77.319,3.100736592919,77.206,4.182,3438.037
2026-05-19 14:24:55.947,51000,77.08,9.452665724564,76.033,12.659,3448.719
2026-05-19 14:24:56.057,51250,77.08,9.452665724564,76.033,12.659,3448.719
2026-05-19 14:24:56.058,51500,77.08,9.452665724564,76.033,12.659,3448.719
2026-05-19 14:24:56.058,51750,77.08,9.452665724564,76.033,12.659,3448.719
2026-05-19 14:24:56.058,52000,77.08,9.452665724564,76.033,12.659,3448.719
2026-05-19 14:24:56.168,52250,78.198,10.671295143013,76.802,14.52,3400.768
2026-05-19 14:24:56.168,52500,80.435,13.108553979911,78.339,18.242,3304.868
2026-05-19 14:24:56.169,52750,80.435,13.108553979911,78.339,18.242,3304.868
2026-05-19 14:24:56.280,53000,80.435,13.108553979911,78.339,18.242,3304.868
2026-05-19 14:24:56.281,53250,80.435,13.108553979911,78.339,18.242,3304.868
2026-05-19 14:24:56.281,53500,80.435,13.108553979911,78.339,18.242,3304.868
2026-05-19 14:24:56.393,53750,80.435,13.108553979911,78.339,18.242,3304.868
2026-05-19 14:24:56.393,54000,83.559,16.888314374912,79.956,24.275,3181.295
2026-05-19 14:24:56.394,54250,83.559,16.888314374912,79.956,24.275,3181.295
2026-05-19 14:24:56.394,54500,83.559,16.888314374912,79.956,24.275,3181.295
2026-05-19 14:24:56.504,54750,83.559,16.888314374912,79.956,24.275,3181.295
2026-05-19 14:24:56.504,55000,83.559,16.888314374912,79.956,24.275,3181.295
2026-05-19 14:24:56.505,55250,83.559,16.888314374912,79.956,24.275,3181.295
2026-05-19 14:24:56.615,55500,83.559,16.888314374912,79.956,24.275,3181.295
2026-05-19 14:24:56.616,55750,86.606,21.090580207281,80.804,31.164,3069.393
2026-05-19 14:24:56.616,56000,86.606,21.090580207281,80.804,31.164,3069.393
2026-05-19 14:24:56.726,56250,86.606,21.090580207281,80.804,31.164,3069.393
2026-05-19 14:24:56.726,56500,86.606,21.090580207281,80.804,31.164,3069.393
2026-05-19 14:24:56.727,56750,86.606,21.090580207281,80.804,31.164,3069.393
2026-05-19 14:24:56.727,57000,86.606,21.090580207281,80.804,31.164,3069.393
2026-05-19 14:24:56.837,57250,86.606,21.090580207281,80.804,31.164,3069.393
2026-05-19 14:24:56.838,57500,86.606,21.090580207281,80.804,31.164,3069.393
2026-05-19 14:24:56.838,57750,86.606,21.090580207281,80.804,31.164,3069.393
2026-05-19 14:24:56.950,58000,83.544,23.887450270395,76.319,33.918,3189.815
2026-05-19 14:24:56.951,58250,82.892,27.412560063454,73.585,38.163,3206.9
2026-05-19 14:24:56.951,58500,82.892,27.412560063454,73.585,38.163,3206.9
2026-05-19 14:24:56.952,58750,82.892,27.412560063454,73.585,38.163,3206.9
2026-05-19 14:24:57.062,59000,84.653,31.782464842233,71.96,44.586,3140.187
2026-05-19 14:24:57.062,59250,84.066,30.325829915973,72.501,42.445,3162.425
2026-05-19 14:24:57.062,59500,82.892,27.412560063454,73.585,38.163,3206.9
2026-05-19 14:24:57.172,59750,87.328,26.436585037649,78.207,38.843,3048.035
2026-05-19 14:24:57.173,60000,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.173,60250,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.173,60500,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.284,60750,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.285,61000,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.285,61250,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.286,61500,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.396,61750,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.396,62000,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.397,62250,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.397,62500,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.507,62750,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.508,63000,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.508,63250,89.546,25.948597524747,80.519,39.182,2968.602
2026-05-19 14:24:57.509,63500,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.618,63750,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.619,64000,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.619,64250,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.620,64500,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.730,64750,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.730,65000,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.731,65250,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.731,65500,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.842,65750,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.842,66000,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.843,66250,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.843,66500,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.953,66750,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.954,67000,97.148,24.260150138543,88.568,39.916,2736.319
2026-05-19 14:24:57.954,67250,100.321,23.54623048406,91.985,39.998,2654.914
2026-05-19 14:24:57.955,67500,106.668,22.118391175092,98.818,40.163,2492.103
2026-05-19 14:24:58.065,67750,106.668,22.118391175092,98.818,40.163,2492.103
2026-05-19 14:24:58.066,68000,106.668,22.118391175092,98.818,40.163,2492.103
2026-05-19 14:24:58.066,68250,105.044,20.262474287406,98.405,36.441,2531.852
2026-05-19 14:24:58.067,68500,103.42,18.40655739972,97.992,32.72,2571.601
2026-05-19 14:24:58.176,68750,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.176,69000,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.177,69250,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.177,69500,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.287,69750,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.287,70000,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.288,70250,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.288,70500,103.42,18.40655739972,97.992,32.72,2571.601
2026-05-19 14:24:58.399,70750,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.400,71000,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.400,71250,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.401,71500,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.510,71750,101.797,16.550640512033,97.579,28.998,2611.351
2026-05-19 14:24:58.510,72000,112.659,13.182513328775,109.69,25.692,2359.568
2026-05-19 14:24:58.510,72250,112.659,13.182513328775,109.69,25.692,2359.568
2026-05-19 14:24:58.511,72500,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.619,72750,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.620,73000,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.620,73250,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.621,73500,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.730,73750,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.730,74000,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.731,74250,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.840,74500,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.841,74750,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.841,75000,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.842,75250,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.951,75500,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.951,75750,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.952,76000,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.952,76250,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:58.953,76500,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:59.063,76750,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:59.063,77000,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:59.063,77250,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:59.064,77500,119.372,19.205903943283,112.728,39.269,2226.878
2026-05-19 14:24:59.064,77750,128.539,17.048953285495,122.899,37.508,2073.537
2026-05-19 14:24:59.174,78000,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.174,78250,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.175,78500,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.175,78750,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.175,79000,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.285,79250,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.286,79500,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.286,79750,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.287,80000,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.287,80250,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.400,80500,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.401,80750,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.401,81000,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.401,81250,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.402,81500,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.512,81750,133.122,15.970477956601,127.984,36.627,1996.867
2026-05-19 14:24:59.512,82000,135.684,18.195744524406,128.64,42.491,1960.533
2026-05-19 14:24:59.513,82250,140.808,22.646277660017,129.952,54.217,1887.867
2026-05-19 14:24:59.513,82500,140.808,22.646277660017,129.952,54.217,1887.867
2026-05-19 14:24:59.513,82750,140.808,22.646277660017,129.952,54.217,1887.867
2026-05-19 14:24:59.626,83000,140.808,22.646277660017,129.952,54.217,1887.867
2026-05-19 14:24:59.627,83250,140.808,22.646277660017,129.952,54.217,1887.867
2026-05-19 14:24:59.627,83500,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.627,83750,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.628,84000,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.738,84250,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.739,84500,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.739,84750,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.740,85000,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.851,85250,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.851,85500,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.852,85750,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.852,86000,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.852,86250,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.962,86500,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.962,86750,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.962,87000,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.963,87250,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:24:59.963,87500,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:25:00.075,87750,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:25:00.076,88000,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:25:00.076,88250,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:25:00.077,88500,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:25:00.077,88750,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:25:00.189,89000,159.936,19.406232012326,150.849,53.141,1662.085
2026-05-19 14:25:00.190,89250,168.315,17.940064387279,160.153,51.402,1586.835
2026-05-19 14:25:00.190,89500,185.073,15.007729137185,178.76,47.925,1436.336
2026-05-19 14:25:00.191,89750,185.073,15.007729137185,178.76,47.925,1436.336
2026-05-19 14:25:00.191,90000,185.073,15.007729137185,178.76,47.925,1436.336
2026-05-19 14:25:00.301,90250,185.073,15.007729137185,178.76,47.925,1436.336
2026-05-19 14:25:00.302,90500,190.277,18.308393659748,179.845,60.125,1399.09
2026-05-19 14:25:00.302,90750,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.303,91000,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.303,91250,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.406,91500,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.407,91750,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.407,92000,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.407,92250,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.520,92500,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.520,92750,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.521,93000,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.521,93250,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.521,93500,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.631,93750,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.632,94000,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.632,94250,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.633,94500,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.633,94750,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.743,95000,365.001,2.788398603818,364.569,17.756,1324.598
2026-05-19 14:25:00.744,95250,200.685,24.909722704875,182.016,84.526,1324.598
2026-05-19 14:25:00.744,95500,232.441,21.534776993981,216.384,84.381,1155.204
2026-05-19 14:25:00.745,95750,248.319,19.847304138534,233.569,84.308,1070.507
